# created_utc: 2025-08-09T20:27:30.661197Z
# generator: nist_lines_parser_v1
# ion: Fe_II
# raw_lines: data/raw/lines/Fe_II_lines_raw.csv
# raw_lines_sha256: 6e0cd7aea59d4a63d3f5abc359820825a22673f38becb7b95ed0fa8cbcf4c3b9
# tidy_levels: data/tidy/levels/Fe_II_levels.csv
# tidy_levels_sha256: aa00d26045c0fbd3a6245fb9f2df6768f779485aa4c38622a55a94b76324419d
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
258,113.340473,vacuum,2645.060939528636,10939.093081559991,,306,1,energy_only|energy_only,1.3353206668398343e-05,True,1.0,True,6D*,a 6D,9/2,7/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,113.340473,10.986800600753364,0.047707532546580486
259,113.365518,vacuum,2644.4765859050726,10936.676389155979,,333,7,energy_only|energy_only,4.104768959223293e-05,True,1.0,True,4P*,a 4F,3/2,5/2,odd,even,3d6.(3P1).5p,3d7,113.365518,11.288541192367841,0.3518647621641709
260,113.366524,vacuum,2644.45311915888,10936.57933849182,,305,0,energy_only|energy_only,2.5110755814239383e-05,True,1.0,True,6D*,a 6D,7/2,9/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,113.366524,10.936579313381063,0.0
261,113.36752,vacuum,2644.429886090831,10936.48325424281,,327,6,energy_only|energy_only,1.6217087249970064e-05,True,1.0,True,4D*,a 4F,5/2,7/2,odd,even,3d6.(5D).5p,3d7,113.36752,11.237781813574484,0.301298575548761
262,113.385425,vacuum,2644.012296994962,10934.756244508824,,319,5,energy_only|energy_only,3.001580626005307e-05,True,0.0,True,4G*,a 4F,9/2,9/2,odd,even,3d6.(3F1).4p,3d7,113.385425,11.16692905965163,0.23217278512700035
263,113.458323,vacuum,2642.313495150109,10927.73056459716,,732,28,energy_only|energy_only,4.0651162635185756e-05,True,1.0,True,4G*,a 4H,9/2,7/2,odd,even,3d5.(2H).4s.4p.(3P*),3d6.(3H).4s,113.458323,13.619662582445422,2.691932058499426
264,113.530202,vacuum,2640.640575976426,10920.81192681254,,336,8,energy_only|energy_only,1.8699340216699056e-05,True,1.0,True,4D*,a 4F,1/2,3/2,odd,even,3d6.(5D).5p,3d7,113.530202,11.307331121619558,0.38651921350635976
265,113.554876,vacuum,2640.0667990690245,10918.438976191888,,332,7,energy_only|energy_only,1.6518679331056774e-06,True,0.0,True,4P*,a 4F,5/2,5/2,odd,even,3d6.(5D).5p,3d7,113.554876,11.270303736704193,0.3518647621641709
266,113.55778,vacuum,2639.999284945514,10918.159760212262,,331,7,energy_only|energy_only,1.9129620341118425e-06,True,1.0,True,4D*,a 4F,3/2,5/2,odd,even,3d6.(5D).5p,3d7,113.55778,11.270024524289395,0.3518647621641709
267,113.640159,vacuum,2638.0855204540853,10910.24506622731,,748,30,energy_only|energy_only,2.8210433811182156e-05,True,1.0,True,4F*,b 4P,3/2,1/2,odd,even,3d6.(3F2).5p,3d6.(3P2).4s,113.640159,13.688708390660794,2.7784632962230518
268,113.678042,vacuum,2637.2063832696904,10906.609246973454,,323,6,energy_only|energy_only,1.552212779643014e-06,True,0.0,True,4D*,a 4F,7/2,7/2,odd,even,3d6.(5D).5p,3d7,113.678042,11.207907820970005,0.301298575548761
269,113.725875,vacuum,2636.0971766539496,10902.021937004545,,333,8,energy_only|energy_only,4.185693433100823e-05,True,0.0,True,4P*,a 4F,3/2,3/2,odd,even,3d6.(3P1).5p,3d7,113.725875,11.288541192367841,0.38651921350635976
270,113.768196,vacuum,2635.1165663205206,10897.96645852622,,711,24,energy_only|energy_only,4.6799277697573416e-05,True,0.0,True,2I*,a 4H,13/2,13/2,odd,even,3d5.(2I).4s.4p.(3P*),3d6.(3H).4s,113.768196,13.532827025506824,2.6348605201813267
271,113.803848,vacuum,2634.291047873882,10894.552388554004,,321,6,energy_only|energy_only,1.3493829101207666e-05,True,0.0,True,6F*,a 4F,7/2,7/2,odd,even,3d6.(5D).5p,3d7,113.803848,11.195850977596596,0.301298575548761
272,113.81777,vacuum,2633.968825781774,10893.219785056735,,722,28,energy_only|energy_only,1.4766981621505693e-05,True,0.0,True,4H*,a 4H,7/2,7/2,odd,even,3d5.(2G2).4s.4p.(3P*),3d6.(3H).4s,113.81777,13.58515182878918,2.691932058499426
273,113.861804,vacuum,2632.950185823509,10889.007028687483,,390,10,energy_only|energy_only,5.889385647606105e-06,True,1.0,True,4D*,a 4D,7/2,5/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,113.861804,11.92947688607565,1.0404698632775515
274,113.863218,vacuum,2632.9174887714835,10888.871804545668,,305,1,energy_only|energy_only,2.3711185349384323e-05,True,0.0,True,6D*,a 6D,7/2,7/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,113.863218,10.936579313381063,0.047707532546580486
275,113.894124,vacuum,2632.203027436253,10885.917029881513,,327,7,energy_only|energy_only,2.152880006178748e-05,True,0.0,True,4D*,a 4F,5/2,5/2,odd,even,3d6.(5D).5p,3d7,113.894124,11.237781813574484,0.3518647621641709
276,113.919362,vacuum,2631.6198821408425,10883.50533472121,,331,8,energy_only|energy_only,2.3938175218063407e-05,True,0.0,True,4D*,a 4F,3/2,3/2,odd,even,3d6.(5D).5p,3d7,113.919362,11.270024524289395,0.38651921350635976
277,114.01349,vacuum,2629.447252250589,10874.520059468725,,683,23,energy_only|energy_only,2.9667324270121753e-05,True,0.0,True,4F*,b 4P,5/2,5/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,114.01349,13.457179554663444,2.582659465527395
278,114.040573,vacuum,2628.8227962516467,10871.937516966325,,681,23,energy_only|energy_only,1.8682949303183705e-05,True,1.0,True,4F*,b 4P,7/2,5/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,114.040573,13.454596963810772,2.582659465527395
279,114.078736,vacuum,2627.9433706207965,10868.300504793786,,752,32,energy_only|energy_only,2.09783720492851e-05,True,0.0,True,4D*,b 4F,7/2,7/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.078736,13.69642293545364,2.828122451638227
280,114.106769,vacuum,2627.297754789639,10865.630452256839,,319,6,energy_only|energy_only,3.1846029742155224e-05,True,1.0,True,4G*,a 4F,9/2,7/2,odd,even,3d6.(3F1).4p,3d7,114.106769,11.16692905965163,0.301298575548761
281,114.117203,vacuum,2627.0575348749126,10864.63698251557,,754,33,energy_only|energy_only,2.098974073305726e-05,True,0.0,True,4F*,b 4F,5/2,5/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.117203,13.708754031873909,2.8441170703480787
282,114.197977,vacuum,2625.1993763427176,10856.952256299925,,753,33,energy_only|energy_only,4.0624876419315115e-05,True,0.0,True,4D*,b 4F,5/2,5/2,odd,even,3d6.(3P2).5p,3d6.(3F2).4s,114.197977,13.70106936727288,2.8441170703480787
283,114.231173,vacuum,2624.4364837258563,10853.797185948855,,305,2,energy_only|energy_only,1.7096790543291718e-06,True,1.0,True,6D*,a 6D,7/2,5/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,114.231173,10.936579313381063,0.08278212914188737
284,114.231294,vacuum,2624.4337037799814,10853.785689016502,,676,23,energy_only|energy_only,2.668432534846943e-05,True,1.0,True,4S*,b 4P,3/2,5/2,odd,even,3d6.(3P2).5p,3d6.(3P2).4s,114.231294,13.436445181228219,2.582659465527395
285,114.236565,vacuum,2624.3126095396865,10853.284883478744,,295,0,energy_only|energy_only,1.434577461623121e-05,True,1.0,True,y 6F*,a 6D,7/2,9/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.236565,10.853284869132967,0.0
286,114.237049,vacuum,2624.301490841207,10853.23890023662,,754,34,energy_only|energy_only,1.6842839613673277e-05,True,1.0,True,4F*,b 4F,5/2,3/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.237049,13.708754031873909,2.8555151484801273
287,114.246871,vacuum,2624.075875128344,10852.305828621222,,752,33,energy_only|energy_only,3.648433994385414e-05,True,1.0,True,4D*,b 4F,7/2,5/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.246871,13.69642293545364,2.8441170703480787
288,114.275729,vacuum,2623.4132183921574,10849.565300563841,,742,31,energy_only|energy_only,4.2617124563548714e-05,True,1.0,True,4F*,b 4F,7/2,9/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.275729,13.656219819280455,2.8066544760994883
289,114.311329,vacuum,2622.596208290081,10846.186418277377,,746,32,energy_only|energy_only,4.056986654177308e-06,True,1.0,True,4D*,b 4F,5/2,7/2,odd,even,3d6.(3F1).5p,3d6.(3F2).4s,114.311329,13.674308865858618,2.828122451638227
290,114.315007,vacuum,2622.5118282151707,10845.837450327383,,696,24,energy_only|energy_only,2.2765032554161735e-05,True,0.0,True,4H*,a 4H,13/2,13/2,odd,even,3d6.(3H).5p,3d6.(3H).4s,114.315007,13.480697993273742,2.6348605201813267
291,114.322573,vacuum,2622.338267351628,10845.11966027074,,294,0,energy_only|energy_only,1.8491800801712088e-05,True,0.0,True,y 6F*,a 6D,9/2,9/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.322573,10.84511964177894,0.0
292,114.328143,vacuum,2622.21050857093,10844.591292408528,,748,33,energy_only|energy_only,2.7904188755201176e-05,True,1.0,True,4F*,b 4F,3/2,5/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.328143,13.688708390660794,2.8441170703480787
293,114.404929,vacuum,2620.4505402035606,10837.312648085615,,673,23,energy_only|energy_only,3.10789928334998e-05,True,1.0,True,4D*,b 4P,7/2,5/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,114.404929,13.419972144692002,2.582659465527395
294,114.427446,vacuum,2619.934888697944,10835.180084811442,,302,2,energy_only|energy_only,4.148585503571667e-06,True,0.0,True,6D*,a 6D,5/2,5/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,114.427446,10.917962218101914,0.08278212914188737
295,114.44338,vacuum,2619.5701140598953,10833.671498124546,,702,26,energy_only|energy_only,1.3101449440000579e-05,True,0.0,True,4H*,a 4H,11/2,11/2,odd,even,3d5.(4G).4s.(5G).4p,3d6.(3H).4s,114.44338,13.490697070906306,2.65702555968031
296,114.448432,vacuum,2619.454480599612,10833.193276558275,,748,34,energy_only|energy_only,3.437760824454017e-05,True,0.0,True,4F*,b 4F,3/2,3/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.448432,13.688708390660794,2.8555151484801273
297,114.455875,vacuum,2619.284138974954,10832.488800203892,,663,21,energy_only|energy_only,2.5753564841579646e-05,True,1.0,True,6D*,a 2D2,7/2,5/2,odd,even,3d5.(4F).4s.4p.(3P*),3d7,114.455875,13.376266846866613,2.5437780209091545
298,114.467108,vacuum,2619.0271007807764,10831.425775647594,,671,23,energy_only|energy_only,9.792782293516211e-06,True,1.0,True,6D*,b 4P,3/2,5/2,odd,even,3d5.(4F).4s.4p.(3P*),3d6.(3P2).4s,114.467108,13.414085250967771,2.582659465527395
299,114.473859,vacuum,2618.8726458500887,10830.78700138026,,743,32,energy_only|energy_only,4.452214125194587e-05,True,1.0,True,4F*,b 4F,9/2,7/2,odd,even,3d6.(3F2).5p,3d6.(3F2).4s,114.473859,13.658909408496347,2.828122451638227
300,114.474896,vacuum,2618.848922125249,10830.688887937813,,813,39,energy_only|energy_only,2.7377463993616402e-05,True,0.0,True,2[4]*,a 4G,7/2,7/2,odd,even,3d6.(5D<3>).5f,3d6.(3G).4s,114.474896,14.052002301397135,3.2213134408367883
301,114.492193,vacuum,2618.4532774212826,10829.052632916526,,500,17,energy_only|energy_only,4.537279346550349e-05,True,0.0,True,2[4]*,a 2G,7/2,7/2,odd,even,3d6.(5D<2>).4f,3d7,114.492193,12.858600830623425,2.0295481523341046
302,114.49392,vacuum,2618.4137812732765,10828.8892899731,,293,0,energy_only|energy_only,4.765410994878039e-05,True,1.0,True,y 6F*,a 6D,11/2,9/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.49392,10.82888924231899,0.0
303,114.522985,vacuum,2617.7492492009355,10826.141006148564,,819,40,energy_only|energy_only,2.4286910047521815e-06,True,1.0,True,2[3]*,a 4G,7/2,5/2,odd,even,3d6.(5D<3>).5f,3d6.(3G).4s,114.522985,14.056600379378997,3.230459370801741
304,114.547552,vacuum,2617.1878208274584,10823.819124960757,,668,23,energy_only|energy_only,1.8060614820569754e-05,True,0.0,True,6D*,b 4P,5/2,5/2,odd,even,3d5.(4F).4s.4p.(3P*),3d6.(3P2).4s,114.547552,13.406478572427535,2.582659465527395
305,114.550878,vacuum,2617.1118304304923,10823.504853930819,,300,2,energy_only|energy_only,1.501847873441875e-05,True,1.0,True,y 6F*,a 6D,3/2,5/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.550878,10.906286998091183,0.08278212914188737
306,114.551151,vacuum,2617.1055932908084,10823.479059193713,,315,6,energy_only|energy_only,2.1042313164798543e-05,True,1.0,True,4G*,a 4F,5/2,7/2,odd,even,3d6.(3F1).4p,3d7,114.551151,11.124777655784788,0.301298575548761
307,114.56415,vacuum,2616.808643890781,10822.250975152672,,704,27,energy_only|energy_only,1.6801364836283028e-05,True,0.0,True,4H*,a 4H,9/2,9/2,odd,even,3d6.(3H).5p,3d6.(3H).4s,114.56415,13.498030240304873,2.675779248350836
308,114.571646,vacuum,2616.6374357578834,10821.542915208156,,813,40,energy_only|energy_only,1.5387238818220794e-05,True,1.0,True,2[4]*,a 4G,7/2,5/2,odd,even,3d6.(5D<3>).5f,3d6.(3G).4s,114.571646,14.052002301397135,3.230459370801741
309,114.580359,vacuum,2616.438459579272,10820.720015853998,,734,31,energy_only|energy_only,3.161661334161181e-05,True,0.0,True,4I*,b 4F,9/2,9/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.580359,13.6273745235701,2.8066544760994883
310,114.636445,vacuum,2615.1583643404156,10815.425967326857,,680,24,energy_only|energy_only,4.166101280134171e-05,True,1.0,True,4G*,a 4H,11/2,13/2,odd,even,3d6.(3H).5p,3d6.(3H).4s,114.636445,13.450286529169198,2.6348605201813267
311,114.663144,vacuum,2614.549431855802,10812.907624921194,,659,21,energy_only|energy_only,4.630355761037208e-06,True,0.0,True,2D*,a 2D2,5/2,5/2,odd,even,3d5.(2D3).4s.4p.(3P*),3d7,114.663144,13.356685650460705,2.5437780209091545
312,114.670261,vacuum,2614.387160067596,10812.23652272874,,739,32,energy_only|energy_only,4.2348969145677984e-05,True,1.0,True,4G*,b 4F,5/2,7/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.670261,13.640359016715937,2.828122451638227
313,114.683249,vacuum,2614.091077939377,10811.0120254357,,302,3,energy_only|energy_only,3.988716707681306e-05,True,1.0,True,6D*,a 6D,5/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,114.683249,10.917962218101914,0.10695023255338114
314,114.689979,vacuum,2613.9376832565295,10810.37763600111,,709,29,energy_only|energy_only,2.800211041176226e-05,True,0.0,True,4D*,b 4P,3/2,3/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,114.689979,13.514726572382408,2.7043489643834073
315,114.694457,vacuum,2613.835627645022,10809.955567905403,,296,1,energy_only|energy_only,2.2679085304844193e-05,True,1.0,True,y 6F*,a 6D,5/2,7/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.694457,10.857663123131067,0.047707532546580486
316,114.72443,vacuum,2613.1527347749734,10807.131349922915,,736,32,energy_only|energy_only,4.180147880106233e-05,True,0.0,True,4G*,b 4F,7/2,7/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.72443,13.63525384336262,2.828122451638227
317,114.740929,vacuum,2612.7769803920623,10805.57735465988,,295,1,energy_only|energy_only,1.8073491446557455e-05,True,0.0,True,y 6F*,a 6D,7/2,7/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.740929,10.853284869132967,0.047707532546580486
318,114.756934,vacuum,2612.412579792346,10804.07031487123,,684,26,energy_only|energy_only,3.101323454757221e-05,True,1.0,True,4G*,a 4H,9/2,11/2,odd,even,3d6.(3H).5p,3d6.(3H).4s,114.756934,13.461095843538304,2.65702555968031
319,114.77756,vacuum,2611.943118498076,10802.128778961993,,729,31,energy_only|energy_only,3.805726191785652e-05,True,1.0,True,4I*,b 4F,11/2,9/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.77756,13.60878321700422,2.8066544760994883
320,114.783454,vacuum,2611.8089981854005,10801.574101917484,,708,29,energy_only|energy_only,8.074122888501734e-06,True,1.0,True,2D*,b 4P,5/2,3/2,odd,even,3d6.(3P2).5p,3d6.(3P2).4s,114.783454,13.505923074375016,2.7043489643834073
321,114.788552,vacuum,2611.693002277788,10801.094381389505,,664,23,energy_only|energy_only,3.373849358467851e-05,True,1.0,True,4P*,b 4P,3/2,5/2,odd,even,3d6.(5D).6p,3d6.(3P2).4s,114.788552,13.383753880655394,2.582659465527395
322,114.807234,vacuum,2611.2680146967045,10799.336773979216,,300,3,energy_only|energy_only,8.44141140987631e-06,True,0.0,True,y 6F*,a 6D,3/2,3/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.807234,10.906286998091183,0.10695023255338114
323,114.813716,vacuum,2611.1205912018386,10798.727079393868,,449,16,energy_only|energy_only,3.0948538551456295e-05,True,1.0,True,2[3]*,a 2G,7/2,9/2,odd,even,3d6.(5D<4>).4f,3d7,114.813716,12.763213091647591,1.9644860432022626
324,114.826154,vacuum,2610.837753914496,10797.557358361379,,654,21,energy_only|energy_only,3.5554661735659465e-05,True,1.0,True,6F*,a 2D2,3/2,5/2,odd,even,3d6.(5D).6p,3d7,114.826154,13.341335414825197,2.5437780209091545
325,114.827699,vacuum,2610.8026252446284,10797.412077856205,,294,1,energy_only|energy_only,3.137615567538887e-05,True,1.0,True,y 6F*,a 6D,9/2,7/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.827699,10.84511964177894,0.047707532546580486
326,114.868175,vacuum,2609.882658969728,10793.60740305169,,663,23,energy_only|energy_only,2.171247251681052e-05,True,1.0,True,6D*,b 4P,7/2,5/2,odd,even,3d5.(4F).4s.4p.(3P*),3d6.(3P2).4s,114.868175,13.376266846866613,2.582659465527395
327,114.87332,vacuum,2609.765766324156,10793.123973913496,,316,7,energy_only|energy_only,4.415909825183917e-05,True,1.0,True,4G*,a 4F,7/2,5/2,odd,even,3d6.(3F1).4p,3d7,114.87332,11.144988691918567,0.3518647621641709
328,114.877251,vacuum,2609.6764624007237,10792.754642562231,,689,27,energy_only|energy_only,1.2655649697990157e-05,True,1.0,True,4G*,a 4H,7/2,9/2,odd,even,3d5.(4G).4s.4p.(1P*),3d6.(3H).4s,114.877251,13.468533903568717,2.675779248350836
329,114.881043,vacuum,2609.5903220516543,10792.398394703265,,716,30,energy_only|energy_only,3.2876325349207036e-05,True,1.0,True,4P*,b 4P,3/2,1/2,odd,even,3d6.(3P2).5p,3d6.(3P2).4s,114.881043,13.57086165804999,2.7784632962230518
330,114.89018,vacuum,2609.3827862398684,10791.540095550698,,732,32,energy_only|energy_only,3.525649844959844e-05,True,1.0,True,4G*,b 4F,9/2,7/2,odd,even,3d5.(2H).4s.4p.(3P*),3d6.(3F2).4s,114.89018,13.619662582445422,2.828122451638227
331,114.894474,vacuum,2609.2852646681686,10791.136778736956,,736,33,energy_only|energy_only,5.72241515328642e-06,True,1.0,True,4G*,b 4F,7/2,5/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.894474,13.63525384336262,2.8441170703480787
332,114.895559,vacuum,2609.2606242509337,10791.03487415938,,299,3,energy_only|energy_only,3.343775460962206e-05,True,1.0,True,y 6F*,a 6D,1/2,3/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.895559,10.897985140150515,0.10695023255338114
333,114.948499,vacuum,2608.05891862929,10786.065019039848,,701,29,energy_only|energy_only,3.155810190946795e-05,True,1.0,True,4P*,b 4P,5/2,3/2,odd,even,3d6.(3P2).5p,3d6.(3P2).4s,114.948499,13.490414014981358,2.7043489643834073
334,114.95827,vacuum,2607.8372438972856,10785.148246011679,,300,4,energy_only|energy_only,1.582962431712076e-05,True,1.0,True,y 6F*,a 6D,3/2,1/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,114.95827,10.906286998091183,0.12113873624988034
335,114.961514,vacuum,2607.763655583033,10784.843909197622,,739,34,energy_only|energy_only,4.096181510249153e-05,True,1.0,True,4G*,b 4F,5/2,3/2,odd,even,3d6.(3H).5p,3d6.(3F2).4s,114.961514,13.640359016715937,2.8555151484801273
336,114.986351,vacuum,2607.2003798085566,10782.514387773177,,698,29,energy_only|energy_only,3.3509950299048796e-06,True,0.0,True,4F*,b 4P,3/2,3/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,114.986351,13.486863355507579,2.7043489643834073
337,115.025786,vacuum,2606.306537214186,10778.817751830331,,681,27,energy_only|energy_only,3.637039480963722e-05,True,1.0,True,4F*,a 4H,7/2,9/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3H).4s,115.025786,13.454596963810772,2.675779248350836
338,115.02893,vacuum,2606.2353009803705,10778.523142439357,,297,2,energy_only|energy_only,1.1362020813976415e-05,True,1.0,True,6D*,a 6D,3/2,5/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,115.02893,10.861305282943265,0.08278212914188737
339,115.046827,vacuum,2605.8298678676297,10776.846405812104,,299,4,energy_only|energy_only,1.911470462800935e-06,True,0.0,True,y 6F*,a 6D,1/2,1/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,115.046827,10.897985140150515,0.12113873624988034
340,115.051922,vacuum,2605.714470376253,10776.36916013482,,687,28,energy_only|energy_only,3.3405925933038816e-05,True,1.0,True,4G*,a 4H,5/2,7/2,odd,even,3d5.(4G).4s.4p.(1P*),3d6.(3H).4s,115.051922,13.468301185228322,2.691932058499426
341,115.067162,vacuum,2605.3693581145244,10774.941890502494,,660,23,energy_only|energy_only,4.1720197259564884e-05,True,1.0,True,4F*,b 4P,3/2,5/2,odd,even,3d6.(5D).6p,3d6.(3P2).4s,115.067162,13.357601397750088,2.582659465527395
342,115.067812,vacuum,2605.3546407921617,10774.881024547827,,296,2,energy_only|energy_only,3.0558645448763855e-05,True,0.0,True,y 6F*,a 6D,5/2,5/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,115.067812,10.857663123131067,0.08278212914188737
343,115.114588,vacuum,2604.2959733305047,10770.502727725847,,295,2,energy_only|energy_only,1.2265234545338899e-05,True,1.0,True,y 6F*,a 6D,7/2,5/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,115.114588,10.853284869132967,0.08278212914188737
344,115.170783,vacuum,2603.0252655311024,10765.247502528802,,683,28,energy_only|energy_only,6.364783985191025e-06,True,1.0,True,4F*,a 4H,5/2,7/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3H).4s,115.170783,13.457179554663444,2.691932058499426
345,115.174159,vacuum,2602.948965314346,10764.931950187167,,655,23,energy_only|energy_only,6.206497346283868e-06,True,0.0,True,4D*,b 4P,5/2,5/2,odd,even,3d6.(5D).6p,3d6.(3P2).4s,115.174159,13.347591409508066,2.582659465527395
346,115.184642,vacuum,2602.7120698955687,10763.952229456398,,687,29,energy_only|energy_only,8.61148328112904e-06,True,1.0,True,4G*,b 4P,5/2,3/2,odd,even,3d5.(4G).4s.4p.(1P*),3d6.(3P2).4s,115.184642,13.468301185228322,2.7043489643834073
347,115.241131,vacuum,2601.436270180306,10758.67594578742,,654,23,energy_only|energy_only,3.510380338411778e-06,True,1.0,True,6F*,b 4P,3/2,5/2,odd,even,3d6.(5D).6p,3d6.(3P2).4s,115.241131,13.341335414825197,2.582659465527395
348,115.24231,vacuum,2601.4096558807264,10758.565877888397,,298,3,energy_only|energy_only,0.00029580014233943075,True,1.0,True,6D*,a 6D,1/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,115.24231,10.865516406241921,0.10695023255338114
349,115.287433,vacuum,2600.3914754524894,10754.355021982637,,297,3,energy_only|energy_only,2.840724482666701e-05,True,0.0,True,6D*,a 6D,3/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,115.287433,10.861305282943265,0.10695023255338114
350,115.303777,vacuum,2600.022876960917,10752.830621108249,,683,29,energy_only|energy_only,3.0828212402411737e-05,True,1.0,True,4F*,b 4P,5/2,3/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,115.303777,13.457179554663444,2.7043489643834073
351,115.30398,vacuum,2600.018299455058,10752.811690065138,,424,14,energy_only|energy_only,4.2218322050757706e-05,True,1.0,True,2D*,a 4P,5/2,3/2,odd,even,3d5.(4P).4s.4p.(3P*),3d7,115.30398,12.448073031775232,1.6952612994917728
352,115.32649,vacuum,2599.510814904711,10750.71290260405,,296,3,energy_only|energy_only,1.202636121888645e-05,True,1.0,True,y 6F*,a 6D,5/2,3/2,odd,even,3d5.(4G).4s.4p.(3P*),3d6.(5D).4s,115.32649,10.857663123131067,0.10695023255338114
353,115.341191,vacuum,2599.1794900054397,10749.342652921252,,652,23,energy_only|energy_only,1.3889395631849766e-05,True,1.0,True,6F*,b 4P,7/2,5/2,odd,even,3d6.(5D).6p,3d6.(3P2).4s,115.341191,13.332002132338044,2.582659465527395
354,115.35447,vacuum,2598.880286130221,10748.105245119992,,309,6,energy_only|energy_only,2.6014768081950024e-06,True,1.0,True,6D*,a 4F,5/2,7/2,odd,even,3d6.(5D).5p,3d7,115.35447,11.049403818067278,0.301298575548761
355,115.366662,vacuum,2598.605635309098,10746.969380591396,,640,21,energy_only|energy_only,1.9306520698592067e-05,True,1.0,True,6P*,a 2D2,7/2,5/2,odd,even,3d6.(5D).6p,3d7,115.366662,13.29074738219403,2.5437780209091545
356,115.39449,vacuum,2597.978967626617,10744.37769130083,,298,4,energy_only|energy_only,2.1308791474439204e-05,True,0.0,True,6D*,a 6D,1/2,1/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,115.39449,10.865516406241921,0.12113873624988034
357,115.434483,vacuum,2597.0788815331725,10740.655234320553,,649,23,energy_only|energy_only,1.6307596524711698e-05,True,1.0,True,4G*,b 4P,7/2,5/2,odd,even,3d5.(2F1).4s.4p.(3P*),3d6.(3P2).4s,115.434483,13.323314683540353,2.582659465527395
358,115.435119,vacuum,2597.064572697326,10740.596057730376,,772,36,energy_only|energy_only,3.221836595912464e-05,True,1.0,True,4G*,a 4G,9/2,11/2,odd,even,3d5.(4F).4s.4p.(3P*),3d6.(3G).4s,115.435119,13.89336414759174,3.1527680576429975
359,115.439735,vacuum,2596.960725871382,10740.166581766987,,297,4,energy_only|energy_only,3.5073604522040114e-05,True,1.0,True,6D*,a 6D,3/2,1/2,odd,even,3d5.(4P).4s.4p.(3P*),3d6.(5D).4s,115.439735,10.861305282943265,0.12113873624988034
