# created_utc: 2025-08-16T15:51:51.782014Z
# generator: nist_lines_parser_v1
# ion: He_I
# raw_lines: data/raw/lines/He_I_lines_raw.csv
# raw_lines_sha256: 48581b133af32f8251cbe0db5a55f004ec74fc94b7fbb7fe98ab116d044896f2
# tidy_levels: data/tidy/levels/He_I_levels.csv
# tidy_levels_sha256: f12f8b4f2f45b5b458ade9518fea6bcbe35b77dcc1cb6feb6dcf3dc637aca435
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
0,32.02935,vacuum,9359.929502159737,38709.55807891939,,839.0,,energy_only|no_tiebreak,,False,,True,3P,3P*,"0,1,2",0,even,odd,2p2,1s.2p,32.02935,59.6737806662176,
1,32.02925,vacuum,9359.958725227722,38709.67893581763,,839.0,,energy_only|no_tiebreak,,False,,True,3P,3P*,"0,1,2",1,even,odd,2p2,1s.2p,32.02925,59.6737806662176,
2,32.02924,vacuum,9359.961647544556,38709.69102154896,,839.0,,energy_only|no_tiebreak,,False,,True,3P,3P*,"0,1,2",2,even,odd,2p2,1s.2p,32.02924,59.6737806662176,
3,50.5500354,vacuum,5930.608270157611,24527.025040521272,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.15p,1s2,50.5500354,,
4,50.5684333,vacuum,5928.450585397115,24518.10157335914,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.14p,1s2,50.5684333,,
5,50.5912527,vacuum,5925.776532511123,24507.042579221146,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.13p,1s2,50.5912527,,
6,50.6200349,vacuum,5922.407177162969,24493.108045151443,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.12p,1s2,50.6200349,,
7,50.6570577,vacuum,5918.078775427969,24475.207213920694,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.11p,1s2,50.6570577,,
8,50.7058027,vacuum,5912.389549845347,24451.678467463385,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.10p,1s2,50.7058027,,
9,50.7718102,vacuum,5904.702960541675,24419.889288387767,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.9p,1s2,50.7718102,,
10,50.8643383,vacuum,5893.961624582856,24375.466692251,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.8p,1s2,50.8643383,,
11,50.99983,vacuum,5878.303084539693,24310.70817402797,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.7p,1s2,50.99983,,
12,51.0132995,vacuum,5876.750983339158,24304.289199231993,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.7p,1s2,51.0132995,,
13,51.209857,vacuum,5854.194398551045,24211.002660191705,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.6p,1s2,51.209857,,
14,51.2135649,vacuum,5853.770550544119,24209.24976568145,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.6d,1s2,51.2135649,,
15,51.2314135,vacuum,5851.731145384072,24200.815463641986,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.6p,1s2,51.2314135,,
16,51.5616849,vacuum,5814.248672855141,24045.80041283788,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.5p,1s2,51.5616849,,
17,51.5681122,vacuum,5813.524001757039,24042.803413987236,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.5d,1s2,51.5681122,,
18,51.5993995,vacuum,5809.998971015157,24028.22505822063,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.5p,1s2,51.5993995,,
19,52.2213093,vacuum,5740.807000409697,23742.070060565045,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.4p,1s2,52.2213093,,
20,52.2339267,vacuum,5739.420276055945,23736.335029451977,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.4d,1s2,52.2339267,,
21,52.2965949,vacuum,5732.542598103266,23707.89123891959,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.4p,1s2,52.2965949,,
22,53.7029926,vacuum,5582.416239500217,23087.01850732685,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.3p,1s2,53.7029926,,
23,53.733118,vacuum,5579.286465378764,23074.07480159698,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.3d,1s2,53.733118,,
24,53.8896007,vacuum,5563.08553238176,23007.07312635621,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.3p,1s2,53.8896007,,
25,58.4334366,vacuum,5130.495063163887,21218.02269721437,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.2p,1s2,58.4334366,,
26,59.141208,vacuum,5069.095950830088,20964.096371772404,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,1S,1,0,odd,even,1s.2p,1s2,59.141208,,
27,59.1412348,vacuum,5069.093653756448,20964.086871839154,,,,no_tiebreak|no_tiebreak,,False,2.0,True,3P*,1S,2,0,odd,even,1s.2p,1s2,59.1412348,,
28,62.5563117,vacuum,4792.361471656264,19819.614525883833,,,,no_tiebreak|no_tiebreak,,False,1.0,False,3S,1S,1,0,even,even,1s.2s,1s2,62.5563117,,
29,,vacuum,,,,,,no_tiebreak|no_tiebreak,,False,,False,term_k,term_i,J_k,J_i,even,even,conf_k,conf_i,,,
30,257.79,vacuum,1162.9328445634042,4809.50379787826,,840.0,838.0,energy_only|energy_only,1.3965839262609734,False,,True,3D,3P*,"1,2,3","0,1,2",even,odd,2p.3p,2s.2p,257.79,63.119115563456006,58.31100834950401
31,267.7128036,vacuum,1119.8286147267409,4631.2390269818125,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.10p,1s.2s,267.7128036,,
32,267.7128518,vacuum,1119.8284131087053,4631.238193156616,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.10p,1s.2s,267.7128518,,
33,267.7128557,vacuum,1119.8283967952161,4631.238125689445,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.10p,1s.2s,267.7128557,,
34,269.6117592,vacuum,1111.941329597615,4598.6198366641465,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.9p,1s.2s,269.6117592,,
35,269.6118264,vacuum,1111.9410524493226,4598.618690470906,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.9p,1s.2s,269.6118264,,
36,269.6118319,vacuum,1111.9410297660604,4598.618596660471,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.9p,1s.2s,269.6118319,,
37,272.3191003,vacuum,1100.8866350899882,4552.901293699805,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.8p,1s.2s,272.3191003,,
38,272.3191983,vacuum,1100.8862389119336,4552.899655239022,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.8p,1s.2s,272.3191983,,
39,272.3192063,vacuum,1100.8862065708804,4552.899521487174,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.8p,1s.2s,272.3192063,,
40,276.3801583,vacuum,1084.7104938502382,4486.002148928637,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.7p,1s.2s,276.3801583,,
41,276.3803097,vacuum,1084.7098996502789,4485.9996915150605,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.7p,1s.2s,276.3803097,,
42,276.3803221,vacuum,1084.7098509839966,4485.999490247489,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.7p,1s.2s,276.3803221,,
43,281.82,vacuum,1063.772826626925,4399.410914963582,,842.0,839.0,energy_only|energy_only,1.2574530211759338,False,,True,3P*,3P,"0,1,2","0,1,2",odd,even,2p.3d,2p2,281.82,64.07193412816001,59.6737806662176
44,282.9078411,vacuum,1059.6823928044885,4382.494239941506,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.6p,1s.2s,282.9078411,,
45,282.9080951,vacuum,1059.6814414024873,4382.490305258984,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.6p,1s.2s,282.9080951,,
46,282.9081157,vacuum,1059.6813642416125,4382.489986147247,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.6p,1s.2s,282.9081157,,
47,294.5098929,vacuum,1017.9368001800661,4209.8483410743065,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.5p,1s.2s,294.5098929,,
48,294.510374,vacuum,1017.9351373204937,4209.84146403969,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.5p,1s.2s,294.510374,,
49,294.5104132,vacuum,1017.935001831032,4209.8409037003,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.5p,1s.2s,294.5104132,,
50,301.371,vacuum,994.7621303974172,4114.005607888738,,841.0,839.0,energy_only|energy_only,1.2017785639345675,False,,True,3D*,3P,"1,2,3","0,1,2",odd,even,2p.3d,2p2,301.371,63.78658449554241,59.6737806662176
51,318.7733181,vacuum,940.4565594977255,3889.4158126060456,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.4p,1s.2s,318.7733181,,
52,318.7744395,vacuum,940.4532511145705,3889.4021302327055,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.4p,1s.2s,318.7744395,,
53,318.774531,vacuum,940.4529811699416,3889.4010138314243,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.4p,1s.2s,318.774531,,
54,323.1270394,vacuum,927.7851168279544,3837.0109364949576,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.10p,1s.2s,323.1270394,,
55,325.8273506,vacuum,920.0960491743323,3805.2115077875137,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.9p,1s.2s,325.8273506,,
56,329.6772939,vacuum,909.3512460428503,3760.7745725767645,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.8p,1s.2s,329.6772939,,
57,335.4555098,vacuum,893.6876850785295,3695.995289492296,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.7p,1s.2s,335.4555098,,
58,344.7589034,vacuum,869.5713295391577,3596.258056942865,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.6p,1s.2s,344.7589034,,
59,344.9270805,vacuum,869.1473501165125,3594.5046189408627,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.6d,1s.2s,344.9270805,,
60,355.440614,vacuum,843.4389492698773,3488.1832160436143,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.10d,1s.2p,355.440614,,
61,355.4406289,vacuum,843.4389139130853,3488.1830698196727,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.10d,1s.2p,355.4406289,,
62,355.44063,vacuum,843.4389113028525,3488.1830590246163,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.10d,1s.2p,355.44063,,
63,355.4415799,vacuum,843.4366572541785,3488.1737370283304,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.10d,1s.2p,355.4415799,,
64,355.4415948,vacuum,843.4366218975788,3488.173590805183,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.10d,1s.2p,355.4415948,,
65,355.4540654,vacuum,843.407031124084,3488.051213199141,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.10d,1s.2p,355.4540654,,
66,356.2969075,vacuum,841.4119002702823,3479.800014977781,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.10s,1s.2p,356.2969075,,
67,356.297878,vacuum,841.4096083951417,3479.790536543798,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.10s,1s.2p,356.297878,,
68,356.3104237,vacuum,841.3799823392593,3479.6680130215254,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.10s,1s.2p,356.3104237,,
69,358.7261797,vacuum,835.7139092851104,3456.235017728306,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.9d,1s.2p,358.7261797,,
70,358.7262006,vacuum,835.7138605949932,3456.2348163621614,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.9d,1s.2p,358.7262006,,
71,358.726202,vacuum,835.7138573334545,3456.234802873521,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.9d,1s.2p,358.726202,,
72,358.7271635,vacuum,835.711617361254,3456.2255390928512,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.9d,1s.2p,358.7271635,,
73,358.7271843,vacuum,835.7115689043699,3456.2253386912807,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.9d,1s.2p,358.7271843,,
74,358.739881,vacuum,835.681990985552,3456.103014247911,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.9d,1s.2p,358.739881,,
75,359.9304502,vacuum,832.9177423955557,3444.67100065055,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.9s,1s.2p,359.9304502,,
76,359.9314406,vacuum,832.915450509827,3444.6615221727784,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.9s,1s.2p,359.9314406,,
77,359.9442436,vacuum,832.8858242088025,3444.5389976366796,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.9s,1s.2p,359.9442436,,
78,361.3642093,vacuum,829.613033843969,3431.0038242490573,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.5p,1s.2s,361.3642093,,
79,361.6802369,vacuum,828.8881376808232,3428.0058946041813,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.5d,1s.2s,361.6802369,,
80,363.4230767,vacuum,824.9131032685465,3411.56647319484,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.8d,1s.2p,363.4230767,,
81,363.4231071,vacuum,824.9130342653439,3411.566187820524,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.8d,1s.2p,363.4231071,,
82,363.4231092,vacuum,824.9130294986757,3411.5661681071683,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.8d,1s.2p,363.4231092,,
83,363.4240864,vacuum,824.9108114150575,3411.5569948504017,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.8d,1s.2p,363.4240864,,
84,363.4241168,vacuum,824.9107424122384,3411.5567094776716,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.8d,1s.2p,363.4241168,,
85,363.437139,vacuum,824.8811852990071,3411.434471079294,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.8d,1s.2p,363.437139,,
86,365.1981531,vacuum,820.9035436110479,3394.9842668441383,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.8s,1s.2p,365.1981531,,
87,365.1991727,vacuum,820.9012517294785,3394.9747883835685,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.8s,1s.2p,365.1991727,,
88,365.2123532,vacuum,820.871625434383,3394.85226387199,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.8s,1s.2p,365.2123532,,
89,370.4995274,vacuum,809.1574639887112,3346.4063847953967,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.7d,1s.2p,370.4995274,,
90,370.4995746,vacuum,809.1573609056446,3346.405958478088,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.7d,1s.2p,370.4995746,,
91,370.4995779,vacuum,809.1573536985668,3346.405928672009,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.7d,1s.2p,370.4995779,,
92,370.5005768,vacuum,809.1551721438509,3346.3969064866433,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.7d,1s.2p,370.5005768,,
93,370.500624,vacuum,809.1550690613682,3346.3964801717493,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.7d,1s.2p,370.500624,,
94,370.5141427,vacuum,809.1255459652931,3346.274382457026,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.7d,1s.2p,370.5141427,,
95,373.2863477,vacuum,803.1165882362645,3321.423330090453,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.7s,1s.2p,373.2863477,,
96,373.287413,vacuum,803.1142962755082,3321.4138513023927,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.7s,1s.2p,373.287413,,
97,373.3011837,vacuum,803.0846702080788,3321.2913277323655,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.7s,1s.2p,373.3011837,,
98,381.9601975,vacuum,784.8787909373725,3245.9978609552295,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.6d,1s.2p,381.9601975,,
99,381.9602773,vacuum,784.8786269587306,3245.997182794057,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.6d,1s.2p,381.9602773,,
100,381.9602828,vacuum,784.878615656947,3245.997136053636,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.6d,1s.2p,381.9602828,,
101,381.9613129,vacuum,784.876498941367,3245.98838202139,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.6d,1s.2p,381.9613129,,
102,381.9613927,vacuum,784.8763349636829,3245.987703864179,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.6d,1s.2p,381.9613927,,
103,381.975731,vacuum,784.8468729025092,3245.8658585695252,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.6d,1s.2p,381.975731,,
104,383.3548713,vacuum,782.023342975582,3234.1886770620436,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.10d,1s.2p,383.3548713,,
105,383.8100125,vacuum,781.0959803973326,3230.3534136046983,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.10s,1s.2p,383.8100125,,
106,386.7472343,vacuum,775.1638057415321,3205.819910513674,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.6s,1s.2p,386.7472343,,
107,386.7483778,vacuum,775.1615138125602,3205.8104318570636,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.6s,1s.2p,386.7483778,,
108,386.7631595,vacuum,775.1318879170549,3205.687908998057,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.6s,1s.2p,386.7631595,,
109,387.1786406,vacuum,774.3000944871853,3202.2478877804006,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.9d,1s.2p,387.1786406,,
110,387.8176858,vacuum,773.0242043541172,3196.9712301734253,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.9s,1s.2p,387.8176858,,
111,388.8604644,vacuum,770.9512420157465,3188.398146795601,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,0,1,odd,even,1s.3p,1s.2s,388.8604644,,
112,388.864559,vacuum,770.9431241842741,3188.364574142219,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3P*,3S,1,1,odd,even,1s.3p,1s.2s,388.864559,,
113,388.8648915,vacuum,770.9424649872255,3188.36184792228,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3P*,3S,2,1,odd,even,1s.3p,1s.2s,388.8648915,,
114,392.6544387,vacuum,763.5020222681109,3157.590649324899,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.8d,1s.2p,392.6544387,,
115,393.5945223,vacuum,761.6784305028932,3150.048879770797,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.8s,1s.2p,393.5945223,,
116,396.4728829,vacuum,756.1487075917241,3127.1797833592436,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1P*,1S,1,0,odd,even,1s.4p,1s.2s,396.4728829,,
117,397.2015454,vacuum,754.7615598979994,3121.443001452725,,,,no_tiebreak|no_tiebreak,,False,2.0,False,1D,1S,2,0,even,even,1s.4d,1s.2s,397.2015454,,
118,400.9256516,vacuum,747.7507532970235,3092.448635070166,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.7d,1s.2p,400.9256516,,
119,402.3979795,vacuum,745.0148193400657,3081.1337213859865,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.7s,1s.2p,402.3979795,,
120,402.6184368,vacuum,744.6068798605996,3079.446619258835,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.5d,1s.2p,402.6184368,,
121,402.6185901,vacuum,744.606596346034,3079.4454467368046,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.5d,1s.2p,402.6185901,,
122,402.6186005,vacuum,744.6065771121769,3079.445367191963,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.5d,1s.2p,402.6186005,,
123,402.619676,vacuum,744.6045880778066,3079.437141206772,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.5d,1s.2p,402.619676,,
124,402.6198294,vacuum,744.6043043800465,3079.4359679271097,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.5d,1s.2p,402.6198294,,
125,402.6356959,vacuum,744.574962063119,3079.314617854867,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.5d,1s.2p,402.6356959,,
126,412.0810765,vacuum,727.5084324334413,3008.733122582582,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.5s,1s.2p,412.0810765,,
127,412.0823747,vacuum,727.5061405337995,3008.7236440472707,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.5s,1s.2p,412.0823747,,
128,412.0991564,vacuum,727.4765146789317,3008.6011213563283,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.5s,1s.2p,412.0991564,,
129,414.1332157,vacuum,723.9034364661322,2993.824057216372,,,,no_tiebreak|no_tiebreak,,False,0.0,False,1P*,1P*,1,1,odd,odd,1s.6p,1s.2p,414.1332157,,
130,414.3759059,vacuum,723.4794632879739,2992.0706450394914,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.6d,1s.2p,414.3759059,,
131,416.8971512,vacuum,719.1041174953464,2973.9756687860927,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.6s,1s.2p,416.8971512,,
132,438.3278555,vacuum,683.945713780903,2828.5721943013427,,,,no_tiebreak|no_tiebreak,,False,0.0,False,1P*,1P*,1,1,odd,odd,1s.5p,1s.2p,438.3278555,,
133,438.7929143,vacuum,683.2208274790731,2825.574305439592,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1D,1P*,2,1,even,odd,1s.5d,1s.2p,438.7929143,,
134,443.7553428,vacuum,675.5805036810929,2793.9764651213054,,,,no_tiebreak|no_tiebreak,,True,1.0,True,1S,1P*,0,1,even,odd,1s.5s,1s.2p,443.7553428,,
135,447.1470373,vacuum,670.4560983121603,2772.7836273758016,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,2,even,odd,1s.4d,1s.2p,447.1470373,,
136,447.1474077,vacuum,670.4555429316872,2772.78133050672,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,2,2,even,odd,1s.4d,1s.2p,447.1474077,,
137,447.1474317,vacuum,670.4555069459432,2772.781181681641,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,3,2,even,odd,1s.4d,1s.2p,447.1474317,,
138,447.1485658,vacuum,670.4538064740004,2772.774149094759,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3D,3P*,1,1,even,odd,1s.4d,1s.2p,447.1485658,,
139,447.1489362,vacuum,670.4532510973243,2772.7718522413807,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,2,1,even,odd,1s.4d,1s.2p,447.1489362,,
140,447.1683251,vacuum,670.4241807220079,2772.651626829274,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3D,3P*,1,0,even,odd,1s.4d,1s.2p,447.1683251,,
141,471.3139173,vacuum,636.0780935929303,2630.607623805546,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,2,even,odd,1s.4s,1s.2p,471.3139173,,
142,471.3156155,vacuum,636.0758017362996,2630.5981454481152,,,,no_tiebreak|no_tiebreak,,True,0.0,True,3S,3P*,1,1,even,odd,1s.4s,1s.2p,471.3156155,,
143,471.3375684,vacuum,636.0461760297909,2630.4756233707362,,,,no_tiebreak|no_tiebreak,,True,1.0,True,3S,3P*,1,0,even,odd,1s.4s,1s.2p,471.3375684,,
144,491.074748,vacuum,610.4823333330917,2524.752064944371,,,,no_tiebreak|no_tiebreak,,False,0.0,False,1P*,1P*,1,1,odd,odd,1s.4p,1s.2p,491.074748,,
