# created_utc: 2025-08-09T20:27:31.927666Z
# generator: nist_lines_parser_v1
# ion: H_I
# raw_lines: data/raw/lines/H_I_lines_raw.csv
# raw_lines_sha256: 1872bccd6e1e20df71138494ef8cebb5709bd8f970585912171b595fe83180b1
# tidy_levels: data/tidy/levels/H_I_levels.csv
# tidy_levels_sha256: 8d08ef7f0a11912605c0a3d113b01d425937c6d07b533f1d89c210e5c2c712a4
# wavelength_medium: vacuum
# energy_tol_meV: 0.5
# parser_version: v1.0
line_id,wavelength_nm,wavelength_medium,frequency_THz,photon_energy_meV,photon_sigma_meV,upper_id,lower_id,match_method,residual_meV,E1_allowed,dJ,parity_change,Term_upper,Term_lower,J_upper,J_lower,Parity_upper,Parity_lower,Configuration_upper,Configuration_lower,lambda_photon_nm,upper_E_eV,lower_E_eV
142,379.7922699,vacuum,789.3590306062204,3264.526643424021,,63.0,4.0,energy_only|energy_only,0.9266188108686038,True,1.0,True,2D,2P*,5/2,3/2,even,odd,10d,2p,379.7922699,13.462451536468876,10.198851511855723
143,379.79227,vacuum,789.3590303983807,3264.526642564466,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,379.79227,,
144,379.792284,vacuum,789.3590013008269,3264.5265222266517,,,4.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,10d,2p,379.792284,,10.198851511855723
145,379.7923219,vacuum,789.3589225296026,3264.526196455044,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,10s,2p,379.7923219,,10.198851511855723
146,383.5355892,vacuum,781.6548618742888,3232.664761674839,,,1.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,9d,2p,383.5355892,,10.19880614751294
147,383.5356424,vacuum,781.6547534514096,3232.6643132738395,,,1.0,no_tiebreak|energy_only,,True,0.0,True,2S,2P*,1/2,1/2,even,odd,9s,2p,383.5356424,,10.19880614751294
148,383.53587,vacuum,781.6542895974762,3232.6623949281116,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,383.53587,,
149,383.5361082,vacuum,781.6538041410934,3232.6603872418314,,,2.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,9p,2s,383.5361082,,10.198810522417146
150,383.5361616,vacuum,781.6536953109039,3232.659937156332,,,2.0,no_tiebreak|energy_only,,False,0.0,False,2S,2S,1/2,1/2,even,even,9s,2s,383.5361616,,10.198810522417146
151,383.5361673,vacuum,781.6536836942001,3232.659889113506,,,2.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,9p,2s,383.5361673,,10.198810522417146
152,383.53839,vacuum,781.6491538174314,3232.6411550484863,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,383.53839,,
153,383.53909,vacuum,781.6477272238405,3232.635255131457,,57.0,3.0,energy+term|energy+term,0.9167875997027295,,,,,,,,,,9,2,383.53909,13.430554233220702,10.198835765688948
154,383.5409535,vacuum,781.6439294532859,3232.6195488144576,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,5/2,3/2,even,odd,9d,2p,383.5409535,,10.198851511855723
155,383.54096,vacuum,781.6439162064985,3232.619494030147,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,383.54096,,
156,383.5409732,vacuum,781.6438893053318,3232.6193827758607,,,4.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,9d,2p,383.5409732,,10.198851511855723
157,383.5410263,vacuum,781.6437810892932,3232.618935230286,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,9s,2p,383.5410263,,10.198851511855723
158,388.9019815,vacuum,770.8689393756664,3188.057770425726,,49.0,1.0,energy_only|energy_only,0.9031351656349216,True,1.0,True,2D,2P*,3/2,1/2,even,odd,8d,2p,388.9019815,13.385960782773031,10.19880614751294
159,388.9020595,vacuum,770.8687847666181,3188.05713101408,,48.0,1.0,energy_only|energy_only,0.903134458587374,True,0.0,True,2S,2P*,1/2,1/2,even,odd,8s,2p,388.9020595,13.385960144068433,10.19880614751294
160,388.90227,vacuum,770.8683675207142,3188.055405423673,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,388.90227,,
161,388.9024865,vacuum,770.8679383822865,3188.053630649741,,51.0,2.0,energy_only|energy_only,0.9031340122110123,False,2.0,False,2D,2S,5/2,1/2,even,even,8d,2s,388.9024865,13.385961019054676,10.198810522417146
162,388.9025152,vacuum,770.867881494226,3188.0533953796266,,,2.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,8p,2s,388.9025152,,10.198810522417146
163,388.9025154,vacuum,770.8678810977934,3188.0533937401133,,49.0,2.0,energy_only|energy_only,0.9031333842281128,False,1.0,False,2D,2S,3/2,1/2,even,even,8d,2s,388.9025154,13.385960782773031,10.198810522417146
164,388.9025933,vacuum,770.867726687386,3188.05275514998,,48.0,2.0,energy_only|energy_only,0.9031334986930233,False,0.0,False,2S,2S,1/2,1/2,even,even,8s,2s,388.9025933,13.385960144068433,10.198810522417146
165,388.9026017,vacuum,770.8677100372302,3188.052686290468,,,2.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,8p,2s,388.9026017,,10.198810522417146
166,388.90486,vacuum,770.8632337482231,3188.0341738466236,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,388.90486,,
167,388.90557,vacuum,770.8618264325708,3188.028353656742,,52.0,3.0,energy+term|energy+term,0.9030967872190558,,,,,,,,,,8,2,388.90557,13.38596102255847,10.198835765688948
168,388.9074883,vacuum,770.8580241292309,3188.012628593649,,51.0,4.0,energy_only|energy_only,0.9031213946964272,True,1.0,True,2D,2P*,5/2,3/2,even,odd,8d,2p,388.9074883,13.385961019054676,10.198851511855723
169,388.90749,vacuum,770.8580207596414,3188.0126146581465,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,388.90749,,
170,388.9075172,vacuum,770.8579668462115,3188.012391690116,,49.0,4.0,energy_only|energy_only,0.9031207728085064,True,0.0,True,2D,2P*,3/2,3/2,even,odd,8d,2p,388.9075172,13.385960782773031,10.198851511855723
171,388.9075951,vacuum,770.8578124397757,3188.0117531164074,,48.0,4.0,energy_only|energy_only,0.9031209036984365,True,1.0,True,2S,2P*,1/2,3/2,even,odd,8s,2p,388.9075951,13.385960144068433,10.198851511855723
172,397.0041763,vacuum,755.1367867058884,3122.994814840785,,,1.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,7d,2p,397.0041763,,10.19880614751294
173,397.0042976,vacuum,755.1365559827128,3122.9938606464016,,,1.0,no_tiebreak|energy_only,,True,0.0,True,2S,2P*,1/2,1/2,even,odd,7s,2p,397.0042976,,10.19880614751294
174,397.00448,vacuum,755.1362090422757,3122.992425816043,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,397.00448,,
175,397.0047325,vacuum,755.1357287661552,3122.9904395536064,,,2.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,7p,2s,397.0047325,,10.198810522417146
176,397.0048539,vacuum,755.135497853418,3122.9894845752588,,,2.0,no_tiebreak|energy_only,,False,0.0,False,2S,2S,1/2,1/2,even,even,7s,2s,397.0048539,,10.198810522417146
177,397.004867,vacuum,755.1354729361542,3122.9893815257356,,,2.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,7p,2s,397.004867,,10.198810522417146
178,397.00719,vacuum,755.131054427503,3122.971108042242,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,397.00719,,
179,397.00788,vacuum,755.129742009151,3122.96568031606,,46.0,3.0,energy+term|energy+term,0.8832778323685488,,,,,,,,,,7,2,397.00788,13.320918168172641,10.198835765688948
180,397.0099002,vacuum,755.1258995026946,3122.9497889862364,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,5/2,3/2,even,odd,7d,2p,397.0099002,,10.198851511855723
181,397.00991,vacuum,755.1258808627724,3122.9497118977124,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,397.00991,,
182,397.009945,vacuum,755.1258142916294,3122.949436581587,,,4.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,7d,2p,397.009945,,10.198851511855723
183,397.0100663,vacuum,755.1255835751589,3122.948482414933,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,7s,2p,397.0100663,,10.198851511855723
184,410.1702284,vacuum,730.8976547845422,3022.749819974591,,,1.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,6d,2p,410.1702284,,10.19880614751294
185,410.1704339,vacuum,730.8972885965977,3022.748305542939,,30.0,1.0,energy_only|energy_only,0.8528312764151451,True,0.0,True,2S,2P*,1/2,1/2,even,odd,6s,2p,410.1704339,13.220701621779464,10.19880614751294
186,410.17056,vacuum,730.8970638945905,3022.747376250106,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,410.17056,,
187,410.1707462,vacuum,730.8967320985408,3022.746004051902,,34.0,2.0,energy_only|energy_only,0.8528306695143328,False,2.0,False,2D,2S,5/2,1/2,even,even,6d,2s,410.1707462,13.220703695799534,10.198810522417146
188,410.1708218,vacuum,730.8965973844413,3022.745446919152,,,2.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,6p,2s,410.1708218,,10.198810522417146
189,410.1710277,vacuum,730.8962304847842,3022.7439295440927,,30.0,2.0,energy_only|energy_only,0.8528301817750616,False,0.0,False,2S,2S,1/2,1/2,even,even,6s,2s,410.1710277,13.220701621779464,10.198810522417146
190,410.1710499,vacuum,730.896190925931,3022.743765941821,,,2.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,6p,2s,410.1710499,,10.198810522417146
191,410.17415,vacuum,730.8906668057946,3022.720920016625,,35.0,3.0,energy+term|energy+term,0.852800173020114,,,,,,,,,,6,2,410.17415,13.220703885532552,10.198835765688948
192,410.17346,vacuum,730.8918963211321,3022.7260048834873,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,410.17346,,
193,410.17631,vacuum,730.8868179149595,3022.7050022831327,,34.0,4.0,energy_only|energy_only,0.8528183393223117,True,1.0,True,2D,2P*,5/2,3/2,even,odd,6d,2p,410.17631,13.220703695799534,10.198851511855723
194,410.17632,vacuum,730.8868000961147,3022.7049285903117,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,410.17632,,
195,410.176386,vacuum,730.886682491761,3022.704442217785,,,4.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,6d,2p,410.176386,,10.198851511855723
196,410.1765915,vacuum,730.886316314811,3022.702927831602,,30.0,4.0,energy_only|energy_only,0.8528179078621179,True,1.0,True,2S,2P*,1/2,3/2,even,odd,6s,2p,410.1765915,13.220701621779464,10.198851511855723
197,434.0426937,vacuum,690.6980865048483,2856.497764047115,,21.0,1.0,energy_only|energy_only,0.8028409961857506,True,1.0,True,2D,2P*,3/2,1/2,even,odd,5d,2p,434.0426937,13.05450107056387,10.19880614751294
198,434.04309,vacuum,690.6974558678033,2856.49515594186,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,434.04309,,
199,434.0430904,vacuum,690.6974552312792,2856.4951533094077,,,1.0,no_tiebreak|energy_only,,True,0.0,True,2S,2P*,1/2,1/2,even,odd,5s,2p,434.0430904,,10.19880614751294
200,434.0433568,vacuum,690.6970313063433,2856.493400096745,,22.0,2.0,energy_only|energy_only,0.8028399235545294,True,1.0,True,2P*,2S,3/2,1/2,odd,even,5p,2s,434.0433568,13.054501082590336,10.198810522417146
201,434.0437554,vacuum,690.6963970112216,2856.4907768629005,,,2.0,no_tiebreak|energy_only,,False,0.0,False,2S,2S,1/2,1/2,even,even,5s,2s,434.0437554,,10.198810522417146
202,434.0437982,vacuum,690.696328903335,2856.4904951913136,,19.0,2.0,energy_only|energy_only,0.8028387280496645,True,0.0,True,2P*,2S,1/2,1/2,odd,even,5p,2s,434.0437982,13.05449817888041,10.198810522417146
203,434.04634,vacuum,690.6922841464348,2856.4737674208636,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,434.04634,,
204,434.0471,vacuum,690.691074770457,2856.4687658437,,23.0,3.0,energy+term|energy+term,0.8028401798965206,,,,,,,,,,5,2,434.0471,13.054501691352751,10.198835765688948
205,434.0494419,vacuum,690.687348168665,2856.4533538570527,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,5/2,3/2,even,odd,5d,2p,434.0494419,,10.198851511855723
206,434.04947,vacuum,690.6873034541431,2856.4531689326495,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,434.04947,,
207,434.0495889,vacuum,690.6871142529033,2856.4523864591933,,21.0,4.0,energy_only|energy_only,0.8028277510470616,True,0.0,True,2D,2P*,3/2,3/2,even,odd,5d,2p,434.0495889,13.05450107056387,10.198851511855723
208,434.0499857,vacuum,690.6864828402643,2856.4497751463396,,,4.0,no_tiebreak|energy_only,,True,1.0,True,2S,2P*,1/2,3/2,even,odd,5s,2p,434.0499857,,10.198851511855723
209,486.1278624,vacuum,616.6946624287956,2550.4441937023953,,13.0,1.0,energy_only|energy_only,0.7122362627146686,True,1.0,True,2D,2P*,3/2,1/2,even,odd,4d,2p,486.1278624,12.74853810495262,10.19880614751294
210,486.1283363,vacuum,616.6940612468057,2550.4417074134603,,16.0,2.0,energy_only|energy_only,0.7122357183566237,False,2.0,False,2D,2S,5/2,1/2,even,even,4d,2s,486.1283363,12.74853999411225,10.198810522417146
211,486.12841,vacuum,616.6939677522654,2550.4413207511097,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,486.12841,,
212,486.1286949,vacuum,616.693606333338,2550.4398260425273,,14.0,2.0,energy_only|energy_only,0.7122351381167391,True,1.0,True,2P*,2S,3/2,1/2,odd,even,4p,2s,486.1286949,12.748538113321555,10.198810522417146
213,486.128837,vacuum,616.6934260680364,2550.4390805251423,,12.0,1.0,energy_only|energy_only,0.7122348175780644,True,0.0,True,2S,2P*,1/2,1/2,even,odd,4s,2p,486.128837,12.748532993220504,10.19880614751294
214,486.1296711,vacuum,616.692367947092,2550.4347044885344,,12.0,2.0,energy_only|energy_only,0.7122336851762157,False,0.0,False,2S,2S,1/2,1/2,even,even,4s,2s,486.1296711,12.748532993220504,10.198810522417146
215,486.1297761,vacuum,616.6922347466549,2550.4341536157895,,11.0,2.0,energy_only|energy_only,0.7122331286950612,True,0.0,True,2P*,2S,1/2,1/2,odd,even,4p,2s,486.1297761,12.748532442904239,10.198810522417146
216,486.1325,vacuum,616.6887792937111,2550.4198630106753,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,486.1325,,
217,486.1333,vacuum,616.6877644465005,2550.4156659398495,,15.0,3.0,energy+term|energy+term,0.7121178302427325,,,,,,,,,,4,2,486.1333,12.748539313798554,10.198835765688948
218,486.1361516,vacuum,616.684147050791,2550.4007055932702,,16.0,4.0,energy_only|energy_only,0.7122233367440458,True,1.0,True,2D,2P*,5/2,3/2,even,odd,4d,2p,486.1361516,12.74853999411225,10.198851511855723
219,486.13622,vacuum,616.6840602825274,2550.400346748565,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,486.13622,,
220,486.1365118,vacuum,616.6836901222855,2550.3988158888105,,13.0,4.0,energy_only|energy_only,0.7122227919130637,True,0.0,True,2D,2P*,3/2,3/2,even,odd,4d,2p,486.1365118,12.74853810495262,10.198851511855723
221,486.1374864,vacuum,616.6824538055207,2550.3937028935047,,12.0,4.0,energy_only|energy_only,0.7122215287240579,True,1.0,True,2S,2P*,1/2,3/2,even,odd,4s,2p,486.1374864,12.748532993220504,10.198851511855723
222,656.27097,vacuum,456.8120055653231,1889.222654561479,,8.0,1.0,energy_only|energy_only,0.5217270171708606,True,1.0,True,2D,2P*,3/2,1/2,even,odd,3d,2p,656.27097,12.087507075057248,10.19880614751294
223,656.2714,vacuum,456.81170625445515,1889.2214167111913,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.2714,,
224,656.2722,vacuum,456.81114939806986,1889.2191137382274,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.2722,,
225,656.272483,vacuum,456.8109524104487,1889.218299062886,,9.0,2.0,energy_only|energy_only,0.5217243535964826,True,1.0,True,2P*,2S,3/2,1/2,odd,even,3p,2s,656.272483,12.087507097126435,10.198810522417146
226,656.275181,vacuum,456.8090744239191,1889.2105323346623,,6.0,1.0,energy_only|energy_only,0.5217220140320933,True,0.0,True,2S,2P*,1/2,1/2,even,odd,3s,2p,656.275181,12.08749495783357,10.19880614751294
227,656.276701,vacuum,456.8080164101392,1889.2061567412507,,6.0,2.0,energy_only|energy_only,0.5217213248263306,False,0.0,False,2S,2S,1/2,1/2,even,even,3s,2s,656.276701,12.08749495783357,10.198810522417146
228,656.277,vacuum,456.8078082882685,1889.2052960183532,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.277,,
229,656.277153,vacuum,456.80770179119736,1889.2048555818567,,5.0,2.0,energy_only|energy_only,0.521722123499103,True,0.0,True,2P*,2S,1/2,1/2,odd,even,3p,2s,656.277153,12.087493655875504,10.198810522417146
230,656.2819,vacuum,456.8043976224242,1889.191190637799,,7.0,3.0,energy+term|energy+term,0.52179471763111,,,,,,,,,,3,2,656.2819,12.087505161609116,10.198835765688948
231,656.2795,vacuum,456.80606814627,1889.1980993693037,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.2795,,
232,656.285177,vacuum,456.80211668105375,1889.1817574222569,,10.0,4.0,energy_only|energy_only,0.5217142996903021,True,1.0,True,2D,2P*,5/2,3/2,even,odd,3d,2p,656.285177,12.08751155497829,10.198851511855723
233,656.28533,vacuum,456.8020101866363,1889.181316996735,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.28533,,
234,656.2854,vacuum,456.80196146371685,1889.181115494931,,,,no_tiebreak|no_tiebreak,,,,,,,,,,,,,656.2854,,
235,656.286734,vacuum,456.8010329460659,1889.1772754544766,,8.0,4.0,energy_only|energy_only,0.5217122529520566,True,0.0,True,2D,2P*,3/2,3/2,even,odd,3d,2p,656.286734,12.087507075057248,10.198851511855723
236,656.290944,vacuum,456.7981026415016,1889.1651566885507,,6.0,4.0,energy_only|energy_only,0.5217107107039283,True,1.0,True,2S,2P*,1/2,3/2,even,odd,3s,2p,656.290944,12.08749495783357,10.198851511855723
237,824.9974,vacuum,363.3859427920621,1502.8435047856353,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,40,3,824.9974,,12.087505161609116
238,825.2399,vacuum,363.2791603992972,1502.401888293376,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,39,3,825.2399,,12.087505161609116
239,825.5019,vacuum,363.16386188814346,1501.9250519654006,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,38,3,825.5019,,12.087505161609116
240,825.7856,vacuum,363.03909634655776,1501.4090631454906,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,37,3,825.7856,,12.087505161609116
241,826.0936,vacuum,362.9037411741236,1500.8492791313681,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,36,3,826.0936,,12.087505161609116
242,826.4285,vacuum,362.75667888994633,1500.2410783933963,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,35,3,826.4285,,12.087505161609116
243,826.7938,vacuum,362.5964031176818,1499.5782310595905,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,34,3,826.7938,,12.087505161609116
244,827.1931,vacuum,362.42137174500124,1498.854359465809,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,33,3,827.1931,,12.087505161609116
245,827.6309,vacuum,362.22965817250173,1498.0614958371382,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,32,3,827.6309,,12.087505161609116
246,828.1123,vacuum,362.01908605873865,1497.1906395485694,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,31,3,828.1123,,12.087505161609116
247,828.6432,vacuum,361.7871455410483,1496.231410642164,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,30,3,828.6432,,12.087505161609116
248,829.2308,vacuum,361.53078009162226,1495.1711683346023,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,29,3,829.2308,,12.087505161609116
249,829.8835,vacuum,361.2464376023864,1493.9952222872691,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,28,3,829.8835,,12.087505161609116
250,830.6113,vacuum,360.92990548045753,1492.6861506158618,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,27,3,830.6113,,12.087505161609116
251,831.4261,vacuum,360.57619312167367,1491.2233138399633,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,26,3,831.4261,,12.087505161609116
252,832.3425,vacuum,360.179202671977,1489.5814932615324,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,25,3,832.3425,,12.087505161609116
253,833.3783,vacuum,359.7315384861833,1487.7301029496891,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,24,3,833.3783,,12.087505161609116
254,834.5553,vacuum,359.22419760559904,1485.6319096589966,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,23,3,834.5553,,12.087505161609116
255,835.9004,vacuum,358.6461473161156,1483.2412857501167,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,22,3,835.9004,,12.087505161609116
256,837.4476,vacuum,357.9835418956362,1480.5009699174457,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,21,3,837.4476,,12.087505161609116
257,839.2397,vacuum,357.21910915320143,1477.3395301187932,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,20,3,839.2397,,12.087505161609116
258,841.3318,vacuum,356.3308292875652,1473.6658997734744,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,19,3,841.3318,,12.087505161609116
259,843.7956,vacuum,355.29037838073583,1469.362940568826,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,18,3,843.7956,,12.087505161609116
260,846.7254,vacuum,354.0610190741886,1464.2787189979617,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,17,3,846.7254,,12.087505161609116
261,850.2483,vacuum,352.5940104790566,1458.21165894132,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,16,3,850.2483,,12.087505161609116
262,854.5383,vacuum,350.8238987064711,1450.8910648651288,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,15,3,854.5383,,12.087505161609116
263,859.8392,vacuum,348.6610729075855,1441.9463360766022,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,14,3,859.8392,,12.087505161609116
264,866.5018,vacuum,345.98019069319884,1430.8590981057823,,,7.0,no_tiebreak|energy+term,,,,,,,,,,,13,3,866.5018,,12.087505161609116
265,875.0472,vacuum,342.6014710977876,1416.885836621198,,75.0,7.0,energy+term|energy+term,0.3890714079252575,,,,,,,,,,12,3,875.0472,13.504001926822387,12.087505161609116
266,886.2783,vacuum,338.25995514050163,1398.9307693249818,,70.0,7.0,energy+term|energy+term,0.38399001294692425,,,,,,,,,,11,3,886.2783,13.48605194092115,12.087505161609116
267,901.491,vacuum,332.5518036231088,1375.3237514906268,,64.0,7.0,energy+term|energy+term,0.37736434403154817,,,,,,,,,,10,3,901.491,13.46245154875571,12.087505161609116
268,922.9014,vacuum,324.8369305756823,1343.417600249644,,57.0,7.0,energy+term|energy+term,0.3685286380573416,,,,,,,,,,9,3,922.9014,13.430554233220702,12.087505161609116
269,954.5969,vacuum,314.0513634603255,1298.8120787476232,,52.0,7.0,energy+term|energy+term,0.3562177982680623,,,,,,,,,,8,3,954.5969,13.38596102255847,12.087505161609116
270,1004.9369,vacuum,298.31968355426096,1233.7510783562996,,46.0,7.0,energy+term|energy+term,0.33807179277596333,,,,,,,,,,7,3,1004.9369,13.320918168172641,12.087505161609116
271,1093.798199,vacuum,274.08388336539946,1133.5198624285144,,,5.0,no_tiebreak|energy_only,,True,1.0,True,2D,2P*,3/2,1/2,even,odd,6d,3p,1093.798199,,12.087493655875504
272,1093.799454,vacuum,274.08356888793986,1133.5185618542437,,,6.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2S,3/2,1/2,odd,even,6p,3s,1093.799454,,12.08749495783357
273,1093.799661,vacuum,274.08351701802184,1133.5183473374993,,30.0,5.0,energy_only|energy_only,0.31038143353930536,True,0.0,True,2S,2P*,1/2,1/2,even,odd,6s,3p,1093.799661,13.220701621779464,12.087493655875504
274,1093.801075,vacuum,274.08316269939667,1133.516881993407,,,6.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2S,1/2,1/2,odd,even,6p,3s,1093.801075,,12.08749495783357
275,1093.810612,vacuum,274.080772951945,1133.5069987920697,,,8.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,5/2,3/2,odd,even,6f,3d,1093.810612,,12.087507075057248
276,1093.810633,vacuum,274.0807676898858,1133.5069770299413,,34.0,9.0,energy_only|energy_only,0.3103783568426479,True,1.0,True,2D,2P*,5/2,3/2,even,odd,6d,3p,1093.810633,13.220703695799534,12.087507097126435
277,1093.81115,vacuum,274.0806381430652,1133.50644126734,,,8.0,no_tiebreak|energy_only,,True,0.0,True,2P*,2D,3/2,3/2,odd,even,6p,3d,1093.81115,,12.087507075057248
278,1093.811173,vacuum,274.08063237986323,1133.506417432652,,,9.0,no_tiebreak|energy_only,,True,0.0,True,2D,2P*,3/2,3/2,even,odd,6d,3p,1093.811173,,12.087507097126435
279,1093.812635,vacuum,274.08026604117623,1133.5049023775782,,30.0,9.0,energy_only|energy_only,0.3103777245501078,True,1.0,True,2S,2P*,1/2,3/2,even,odd,6s,3p,1093.812635,13.220701621779464,12.087507097126435
280,1093.812771,vacuum,274.0802319632086,1133.5047614424286,,,8.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2D,1/2,3/2,odd,even,6p,3d,1093.812771,,12.087507075057248
281,1093.814666,vacuum,274.0797571277034,1133.5027976805686,,,10.0,no_tiebreak|energy_only,,True,1.0,True,2F*,2D,7/2,5/2,odd,even,6f,3d,1093.814666,,12.08751155497829
282,1093.814936,vacuum,274.07968947317426,1133.5025178839182,,,10.0,no_tiebreak|energy_only,,True,0.0,True,2F*,2D,5/2,5/2,odd,even,6f,3d,1093.814936,,12.08751155497829
283,1093.815474,vacuum,274.0795546653603,1133.5019603635967,,,10.0,no_tiebreak|energy_only,,True,1.0,True,2P*,2D,3/2,5/2,odd,even,6p,3d,1093.815474,,12.08751155497829
284,1093.8086,vacuum,274.0812771082619,1133.509083815063,,35.0,7.0,energy+term|energy+term,0.3103598916259216,,,,,,,,,,6,3,1093.8086,13.220703885532552,12.087505161609116
285,1281.792576,vacuum,233.88531312573306,967.2719340629391,,21.0,5.0,energy_only|energy_only,0.2645193745730694,True,1.0,True,2D,2P*,3/2,1/2,even,odd,5d,3p,1281.792576,13.05450107056387,12.087493655875504
286,1281.794286,vacuum,233.88500110695608,967.2706436569626,,22.0,6.0,energy_only|energy_only,0.26451890019632174,True,1.0,True,2P*,2S,3/2,1/2,odd,even,5p,3s,1281.794286,13.054501082590336,12.08749495783357
287,1281.796036,vacuum,233.88468179035624,967.2693230696159,,,5.0,no_tiebreak|energy_only,,True,0.0,True,2S,2P*,1/2,1/2,even,odd,5s,3p,1281.796036,,12.087493655875504
288,1281.798135,vacuum,233.88429879405308,967.2677391241772,,19.0,6.0,energy_only|energy_only,0.26451807733758415,True,0.0,True,2P*,2S,1/2,1/2,odd,even,5p,3s,1281.798135,13.05449817888041,12.08749495783357
289,1281.807,vacuum,233.88268124608462,967.2610494832973,,23.0,7.0,energy+term|energy+term,0.2645197396616368,,,,,,,,,,5,3,1281.807,13.054501691352751,12.087505161609116
